date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band7,0.0412,0.2627,2.5611,0.2215,0.1024,0.0031,0.0558,25,25,100.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band7,0.0411,0.2628,2.5615,0.2217,0.1025,0.0031,0.0558,25,25,100.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band7,0.0411,0.2628,2.5617,0.2217,0.1025,0.0031,0.0558,25,25,100.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band7,0.0411,0.3431,2.7498,0.3020,0.1196,0.0047,0.0685,25,23,92.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band7,0.0411,0.2065,2.6807,0.1654,0.1072,0.0021,0.0460,25,25,100.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band7,0.0411,0.2700,2.7135,0.2289,0.1085,0.0027,0.0523,25,25,100.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band7,0.0414,0.2565,4.3420,0.2151,0.1737,0.0033,0.0576,25,25,100.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band7,0.0926,0.3106,5.3362,0.2180,0.2134,0.0035,0.0591,25,25,100.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band7,0.0816,0.2961,4.3051,0.2145,0.1722,0.0042,0.0646,25,25,100.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band7,0.0826,0.2968,4.3182,0.2142,0.1727,0.0042,0.0647,25,25,100.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band7,0.0836,0.2974,4.4028,0.2138,0.1761,0.0043,0.0659,25,25,100.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band7,0.0845,0.2522,4.7873,0.1677,0.1915,0.0023,0.0475,25,25,100.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band7,0.0815,0.2521,5.2782,0.1706,0.2111,0.0011,0.0331,25,25,100.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band7,0.0920,0.2314,4.5262,0.1394,0.1810,0.0012,0.0346,25,25,100.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band7,0.0912,0.2369,4.5299,0.1457,0.1812,0.0013,0.0355,25,25,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band7,0.0984,0.2425,4.5287,0.1441,0.1811,0.0012,0.0350,25,25,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band7,0.1662,0.2500,5.0244,0.0838,0.2010,0.0006,0.0239,25,25,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band7,0.1653,0.2476,4.9973,0.0823,0.1999,0.0005,0.0233,25,25,100.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band7,0.1774,0.2297,4.9921,0.0523,0.1997,0.0002,0.0152,25,25,100.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band7,0.1779,0.2252,4.9892,0.0473,0.1996,0.0003,0.0163,25,25,100.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band7,0.1924,0.2443,5.3972,0.0519,0.2159,0.0002,0.0134,25,25,100.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band7,0.1926,0.2468,5.2412,0.0542,0.2096,0.0002,0.0145,25,25,100.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band7,0.1689,0.2255,4.7806,0.0566,0.1912,0.0002,0.0147,25,25,100.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band7,0.0836,0.1939,4.1026,0.1103,0.1641,0.0005,0.0226,25,25,100.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band7,0.0670,0.1913,3.7245,0.1243,0.1490,0.0008,0.0284,25,25,100.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band7,0.0662,0.1900,3.7036,0.1238,0.1481,0.0008,0.0282,25,25,100.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band7,0.0653,0.1849,3.6085,0.1196,0.1443,0.0007,0.0268,25,25,100.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band7,0.0632,0.1749,3.3018,0.1117,0.1321,0.0008,0.0291,25,25,100.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band7,0.0865,0.1735,3.4585,0.0870,0.1383,0.0005,0.0224,25,25,100.00
