"","UD","prrD","SD","pop","DD","psrD","RD","trs_sos25","trs_sos50","trs_sos75","trs_eos90","trs_eos75","trs_eos50","trs_eos25","maxline","baseline","ampl_sos","ampl_eos","prr","psr","Gslope","Dslope","year","sitename","trs_sos25_mean.x","trs_sos25_mean.y","trs_sos50_mean"
"273",106,144,181,204,229,269,309,128,144,168,224,241,269,287,0.41257988985648,0.102344433279479,0.310235456577001,0.297218588364567,0.00419505732094111,-0.00368074421774579,0.00302984762885481,-0.00259560364582885,2008,"LYS",126,126,141
"274",104,139,173,221,234,271,307,125,139,181,239,252,271,289,0.404891969570278,0.110951446264771,0.291620965651419,0.293940523305506,0.00426651284080701,-0.00399027377838215,0.00196397869480143,-0.0037182871043624,2009,"LYS",126,126,141
"275",120,148,176,198,232,270,308,136,148,163,225,250,270,289,0.437554500989504,0.112533369577374,0.32502113141213,0.309448867740639,0.00583825045073221,-0.00404298651654497,0.00427165226105858,-0.00256431674343292,2010,"LYS",126,126,141
"276",118,147,177,197,231,270,309,134,147,164,232,248,270,289,0.430788863761958,0.103171597332068,0.304272077171468,0.32761726642989,0.00518066001640181,-0.00415285294637121,0.0040082929748304,-0.0029630648800046,2011,"LYS",126,126,141
"277",103,137,171,210,236,270,305,123,137,157,232,252,270,288,0.431953909352952,0.103743598266789,0.328210311086163,0.32301482574621,0.0049299060979719,-0.0046303995170634,0.00280610126998879,-0.00325440174481485,2012,"LYS",126,126,141
"278",105,139,172,199,230,268,306,124,139,158,228,248,268,287,0.444583738310666,0.115858896054035,0.328724842256631,0.325139874766259,0.00496802408013601,-0.00424676175837874,0.00344208576755007,-0.00288287919880868,2013,"LYS",126,126,141
"279",103,138,172,199,225,267,308,121,138,157,221,244,267,287,0.443223791572494,0.11425270356328,0.322002497132909,0.328971088009214,0.00469725315044843,-0.00391597124837866,0.00323494701821942,-0.00287247468101071,2014,"LYS",126,126,141
"280",106,137,168,210,233,270,307,121,137,152,235,251,270,289,0.410101783366902,0.11480268040096,0.295299102965942,0.29305481856606,0.00488028728037521,-0.00391694298437906,0.00247082239793221,-0.00308632303560139,2015,"LYS",126,126,141
"281",100,135,171,204,238,275,311,119,135,155,234,256,275,294,0.408546117599885,0.116943530721028,0.291602586878857,0.291030220641851,0.00416589858713455,-0.00392033101593579,0.0025152252623319,-0.00249669770372899,2016,"LYS",126,126,141
"282",108,139,170,212,228,270,312,125,139,155,231,247,270,290,0.441075020552054,0.116007898431772,0.325067122120282,0.318629351563472,0.00528075437410488,-0.00377754621282905,0.00269790133325943,-0.00329966611938549,2017,"LYS",126,126,141
"283",101,131,162,213,229,270,312,118,131,149,236,248,270,290,0.430716280260307,0.108579443706953,0.307921426445073,0.322136836553353,0.00511267877242154,-0.00384395493516566,0.00197578976952358,-0.00366130640970204,2018,"LYS",126,126,141
"284",93,133,173,212,238,274,310,115,133,158,236,254,274,291,0.437353728285933,0.107373058552192,0.329980669733741,0.302196767532841,0.00418514188273604,-0.00414890419402183,0.00245425033904811,-0.0030506235098414,2019,"LYS",126,126,141
"285",104,140,176,210,240,273,306,124,140,163,239,255,273,289,0.441192914781774,0.122143453283064,0.319049461498711,0.303171528373908,0.00453158100600983,-0.00454252216057675,0.00255697331015859,-0.00309877418216774,2020,"LYS",126,126,141
"286",110,139,167,190,232,275,318,127,139,154,220,248,275,295,0.454023407350183,0.132955374165501,0.319847636050866,0.321068033184681,0.00575052253034453,-0.00370349655058002,0.00426096448963029,-0.00213989994792207,2021,"LYS",126,126,141
"287",127,149,172,182,232,267,303,140,149,160,198,211,267,285,0.359368028500154,0.100369058133306,0.245034700129503,0.258998970366848,0.00556780427359425,-0.00360720949346091,0.00500461524863665,-0.00164018225406974,2000,"KQA",138,138,151
"288",125,149,174,180,235,265,295,139,149,162,237,249,265,279,0.308273394498185,0.114655988604813,0.192544010340173,0.193617405893372,0.00401652167402413,-0.00316855767157944,0.00380212053191478,-0.00147900290644264,2001,"KQA",138,138,151
"289",112,146,181,207,218,248,279,132,146,167,223,234,248,265,0.360106400756416,0.0972325909071619,0.262873809849254,0.241245639285734,0.00387021071566023,-0.00386875689781928,0.002831382722616,-0.00358195140517508,2002,"KQA",138,138,151
"290",120,147,174,205,226,260,295,136,147,162,225,240,260,276,0.374833977594526,0.111372294337978,0.263461683256548,0.261416634062738,0.00494361314184418,-0.00372743325606788,0.00302274841478028,-0.00296020968020957,2003,"KQA",138,138,151
"291",118,152,187,201,231,259,287,138,152,171,234,245,259,273,0.37876918205193,0.104244978494445,0.274524203557485,0.264374566632991,0.00403478220485478,-0.00460610721230239,0.00375799469876124,-0.00327230501930505,2004,"KQA",138,138,151
"292",126,153,180,216,233,261,289,142,153,167,237,247,261,276,0.364051707108958,0.10672668599027,0.251164611550443,0.257325021118688,0.00481342170400249,-0.00449706920430236,0.00278787801828962,-0.00391915780249946,2005,"KQA",138,138,151
"293",129,155,182,208,215,253,291,145,155,170,224,234,253,272,0.383324734948135,0.103577023707881,0.279747711240254,0.265295016590641,0.00537811421548274,-0.00345507035307476,0.0034751152243405,-0.00347253863778903,2006,"KQA",138,138,151
"294",121,149,177,216,220,258,295,138,149,167,230,240,258,279,0.331844349391588,0.09947204369722,0.220117435597525,0.232372305694368,0.0040011015978116,-0.00304096930101108,0.00174722094673003,-0.00307772878606211,2007,"KQA",138,138,151
"295",130,156,182,191,231,264,297,144,156,169,233,248,264,283,0.354205318727678,0.0995321407987554,0.241485405202763,0.254673177928923,0.00477475796241822,-0.00383260744142034,0.00435431358433166,-0.0021454720920412,2008,"KQA",138,138,151
"296",117,139,161,202,213,250,287,130,139,150,218,230,250,268,0.319286911798871,0.1148538613961,0.202741270634585,0.20443305040277,0.00468881596380305,-0.00272445751083903,0.00221242122089939,-0.00249052262926157,2009,"KQA",138,138,151
"297",128,147,167,171,229,267,304,139,147,156,188,212,267,282,0.31401423748346,0.1038397327631,0.206765947768898,0.21017450472036,0.00538936287511233,-0.00276946150193482,0.0051558564685728,-0.00116091686960921,2010,"KQA",138,138,151
"298",131,158,186,210,223,259,296,147,158,174,228,241,259,281,0.342582428762816,0.100407716827575,0.236333705823094,0.242174711935241,0.00435841097454959,-0.00325419668735636,0.00295402494564264,-0.00297435740510319,2011,"KQA",138,138,151
"299",124,157,190,206,223,261,299,142,157,174,226,239,261,279,0.376900903508913,0.11812594814846,0.252293796099036,0.258774955360453,0.0039054344999172,-0.00334751306942915,0.00353000516115517,-0.00292950522818125,2012,"KQA",138,138,151
"300",124,152,181,206,228,260,292,139,152,166,231,244,260,276,0.401437068349388,0.106028582139534,0.29285269810468,0.295408486209854,0.00527725007511242,-0.00457499047741753,0.00378186402725035,-0.00369102156713537,2013,"KQA",138,138,151
"301",120,149,177,187,219,255,290,135,149,163,211,232,255,271,0.410033908435404,0.11153727739641,0.298496631038995,0.294468098372607,0.00532540587006221,-0.00409964879544254,0.00491796702153567,-0.00261873590177686,2014,"KQA",138,138,151
"302",126,153,181,208,218,256,294,141,153,167,226,238,256,278,0.366735090317935,0.104845316897262,0.250799070802256,0.261889773420673,0.00466946821764863,-0.00340568613168051,0.00315994330775558,-0.00323166961989315,2015,"KQA",138,138,151
"303",117,141,164,214,236,265,294,131,141,152,239,252,265,282,0.343493083737059,0.101200748298146,0.242292335438913,0.241985649180584,0.00528087725651046,-0.00411216769122029,0.00201913088035757,-0.00306901837969744,2016,"KQA",138,138,151
"304",120,145,171,190,223,259,295,136,145,158,216,238,259,277,0.344618710707211,0.120377519612808,0.224241191094403,0.213623948547125,0.00453812722361427,-0.00294780487627532,0.00335096407955904,-0.00184180108794351,2017,"KQA",138,138,151
"305",41,179,NA,228,245,269,294,136,179,204,249,259,269,283,0.377039007628177,0.116600849496169,0.257876307416185,0.260438158132008,0.000936808077975403,-0.00523658965352488,0.00241062216915368,-0.00422206447543267,2018,"KQA",138,138,151
"306",118,145,173,187,222,253,285,133,145,160,213,236,253,268,0.393571059667828,0.117124749552005,0.276446310115823,0.25874822708966,0.00515070925527204,-0.00408027352902463,0.00439489751603051,-0.0023494686108921,2019,"KQA",138,138,151
"307",119,148,178,199,229,263,297,136,148,165,217,244,263,280,0.387594251560449,0.107633177371359,0.275131284511361,0.27996107418909,0.00471814941708934,-0.00404513176913389,0.00336049591751968,-0.00258075336615136,2020,"KQA",138,138,151
"308",120,147,174,198,224,258,292,135,147,160,221,238,258,274,0.41932346686932,0.108115097001641,0.311208369867679,0.310522127923183,0.00586852708691681,-0.00450049929812168,0.00421816785765831,-0.00320599914393635,2021,"KQA",138,138,151
"309",121,141,162,172,239,269,298,133,141,151,193,249,269,282,0.536660467912162,0.120129014893548,0.416531453018614,0.413422981527489,0.0103713858636573,-0.00690565614989331,0.00930623890107714,-0.00216195510722072,2000,"WC",130,130,140
"310",137,170,202,214,235,265,295,146,170,183,233,247,265,279,0.553842679031894,0.108896117130709,0.433098556033903,0.444946561901185,0.00678421933010821,-0.00724281042202285,0.0056231593471539,-0.00555740511745329,2001,"WC",130,130,140
"311",113,135,157,203,220,261,303,128,135,146,223,238,261,281,0.522303533549024,0.106467734666971,0.415835798882053,0.401131997796624,0.00966767080050725,-0.00475579707624683,0.00354253774133923,-0.00420177059146203,2002,"WC",130,130,140
"312",115,135,155,197,232,266,300,129,135,145,218,241,266,281,0.529737967623801,0.1176682083288,0.402516588271931,0.412069759295001,0.0102288187936385,-0.0060114552933014,0.00467070172109522,-0.00324506768319402,2003,"WC",130,130,140
"313",111,137,164,205,236,266,296,128,137,156,228,248,266,280,0.542139854625788,0.115097825413629,0.427042029212158,0.421630483142201,0.00816254719325963,-0.00691512872660335,0.00343923934185932,-0.00420724403667574,2004,"WC",130,130,140
"314",119,141,164,205,235,265,296,133,141,153,225,246,265,279,0.546987979314245,0.117856774485407,0.429131204828838,0.423699721555577,0.00964343324285474,-0.00685628969323866,0.00470705706725169,-0.00420163772722404,2005,"WC",130,130,140
"315",125,145,166,188,232,265,299,138,145,155,225,246,265,281,0.584298564015389,0.12137284899172,0.462925715023669,0.460621946084796,0.0116569104024283,-0.00677931244815127,0.00827111888582565,-0.00365477060945709,2006,"WC",130,130,140
"316",111,139,166,209,235,266,298,128,139,160,235,249,266,281,0.543196487470021,0.120562239048678,0.422634248421344,0.417075641579975,0.00778345833705318,-0.00653947319127752,0.00341527385523916,-0.00491938395569418,2007,"WC",130,130,140
"317",109,141,173,208,240,270,301,130,141,177,233,253,270,285,0.550325754998157,0.122729536139665,0.427596218858492,0.424004091201914,0.00678936945054503,-0.00679653611060445,0.00395859383048061,-0.00421931346350072,2008,"WC",130,130,140
"318",112,132,152,160,216,254,293,125,132,141,212,230,254,272,0.523923627746378,0.115000554026201,0.398194641653271,0.408923073720177,0.0102674834243729,-0.00522896368124708,0.0094604429957997,-0.00284918024118163,2009,"WC",130,130,140
"319",124,147,169,200,237,271,304,138,147,157,231,250,271,286,0.554848680880356,0.0960688581731961,0.458779822707159,0.438178966969168,0.0104470123484987,-0.0064448327794883,0.00614383895848087,-0.00396877983798736,2010,"WC",130,130,140
"320",121,145,168,191,236,264,292,135,145,156,228,248,264,277,0.559608483961183,0.121113504105056,0.438494979856127,0.429154292440862,0.00959373080041027,-0.00747402122302544,0.00695819989568707,-0.00370057042786075,2011,"WC",130,130,140
"321",114,139,164,201,239,270,302,129,139,153,227,249,270,285,0.558172266127355,0.107600772457818,0.43095337118053,0.450571493669537,0.00888406124291198,-0.00708166692342558,0.00474008253095752,-0.00364190081572466,2012,"WC",130,130,140
"322",115,139,163,194,242,270,299,131,139,152,229,253,270,283,0.576505430155919,0.113397881457728,0.463107548698192,0.44433853402252,0.00989379160041366,-0.00758430573398794,0.00581707209733063,-0.0034662812878593,2013,"WC",130,130,140
"323",112,140,169,184,233,264,294,127,140,155,232,247,264,278,0.571499340587952,0.128777346020238,0.442079306282887,0.442721994567714,0.00785440514953184,-0.0071670234231732,0.00667324750470389,-0.00360767927627299,2014,"WC",130,130,140
"324",115,138,162,181,239,271,303,129,138,150,230,251,271,286,0.540876448736451,0.103615504086283,0.413144757916831,0.437260944650169,0.0089746842102984,-0.00673299981267516,0.00699612666434478,-0.00305205653179388,2015,"WC",130,130,140
"325",109,133,157,189,238,267,295,124,133,146,230,251,267,280,0.576468685014855,0.118566153195,0.457902531819855,0.448354819851615,0.0097122959087132,-0.00783742090949201,0.00559616718125255,-0.00352232826913138,2016,"WC",130,130,140
"326",109,140,172,209,240,271,301,128,140,165,232,251,271,285,0.567558886837181,0.130219050323808,0.435974468636986,0.437339836513373,0.00704124862116936,-0.00696534117704262,0.00356956919927074,-0.00438612262867772,2017,"WC",130,130,140
"327",106,136,166,214,243,271,299,125,136,169,239,255,271,284,0.573974386691877,0.127671627105184,0.446302759586694,0.437400567712968,0.0075319773065022,-0.00758687057184262,0.00314768021811592,-0.00500578698919961,2018,"WC",130,130,140
"328",112,135,158,206,238,271,304,126,135,146,233,251,271,287,0.609237490618226,0.134640919844931,0.474596570773294,0.45967137943671,0.0104560493343968,-0.00683934937297792,0.00384946147089524,-0.00431257383672407,2019,"WC",130,130,140
"329",116,137,158,199,241,270,299,129,137,147,233,253,270,284,0.586774408609035,0.141783080874613,0.436431136866301,0.444991327734422,0.0105434602608121,-0.00747066820737684,0.00481502340058696,-0.00393305550369566,2020,"WC",130,130,140
"330",112,137,161,191,235,269,304,127,137,150,223,244,269,285,0.618457393239458,0.13305746695913,0.485399926280328,0.480991956816943,0.0100369835346563,-0.00694887768634051,0.00588419601594294,-0.00352999003622017,2021,"WC",130,130,140
"331",127,147,167,224,246,274,301,139,147,156,250,261,274,289,0.36639985313949,0.084100783443064,0.246861463261693,0.282299069696426,0.00636447296150197,-0.00507189981980759,0.00164549148272897,-0.00385262554458402,2000,"KQB",143,143,158
"332",123,151,179,191,227,257,286,140,151,166,226,241,257,271,0.4533839005126,0.0784410770102734,0.374942823502326,0.337743630853857,0.00685787795286988,-0.00566141599794459,0.00635442390862221,-0.00345763301999231,2001,"KQB",143,143,158
"333",143,176,208,214,222,255,289,158,176,192,228,238,255,273,0.502014899643227,0.0995770883089962,0.386859692426314,0.402437811334231,0.00605840966017348,-0.00586643021444416,0.00578354005604648,-0.00575483918379044,2002,"KQB",143,143,158
"334",123,153,182,206,229,259,288,139,153,168,226,241,259,272,0.472617205570503,0.118520941376416,0.354096264194087,0.350383183429157,0.00610215449758239,-0.00589596150973728,0.00408404126517125,-0.0042515378740953,2003,"KQB",143,143,158
"335",145,176,208,217,234,263,293,158,176,191,236,248,263,278,0.497725225758838,0.116073043980381,0.381652181778457,0.379438558796006,0.0062073632977451,-0.00631469249953258,0.00568304027939209,-0.00539411750096159,2004,"KQB",143,143,158
"336",126,159,191,217,229,258,287,146,159,181,234,244,258,274,0.481648308100452,0.105430941664581,0.362361926895207,0.376217366435871,0.00565345660519861,-0.00637115657586545,0.00363545749236372,-0.0058108601265179,2005,"KQB",143,143,158
"337",135,167,199,214,225,257,289,153,167,185,232,242,257,275,0.500639588180294,0.111494251891927,0.389145336288367,0.369513936027101,0.00612155910641807,-0.00572160745585169,0.00566966137531588,-0.00529130211620212,2006,"KQB",143,143,158
"338",123,150,177,207,214,253,291,141,150,175,226,237,253,276,0.404553686025729,0.11042549250645,0.282064019770827,0.294128193519278,0.0053305232350114,-0.00381243912606839,0.00296374468044755,-0.00369105898855451,2007,"KQB",143,143,158
"339",133,164,195,216,233,258,283,150,164,180,236,246,258,271,0.461079760396444,0.118069510730133,0.343010249666311,0.336317359088841,0.00566871012475808,-0.00662859344365522,0.00472419643279822,-0.00539467783069572,2008,"KQB",143,143,158
"340",119,144,169,217,232,260,288,134,144,158,233,245,260,273,0.37148788722074,0.115283908779015,0.251002135315689,0.256203978441725,0.00510055306675525,-0.00448213581267441,0.00172882473308504,-0.00376239789164848,2009,"KQB",143,143,158
"341",129,154,178,213,228,265,302,145,154,166,228,240,265,280,0.429204561573352,0.104855377462423,0.324349184110929,0.303240338432291,0.00679668498026541,-0.0040265695640486,0.00317471031946915,-0.00343736576371086,2010,"KQB",143,143,158
"342",132,161,189,212,232,261,290,150,161,178,234,246,261,275,0.4685975454086,0.114510492448967,0.352464320250851,0.354087052959632,0.00629009370772125,-0.00607129105421544,0.00443447246424568,-0.00487308541230008,2011,"KQB",143,143,158
"343",124,159,195,212,230,267,304,143,159,178,232,246,267,285,0.492990908319041,0.0847350550987641,0.37357341525902,0.408255853220277,0.00536019619727719,-0.00544474565412208,0.0047125240884423,-0.00462057481928213,2012,"KQB",143,143,158
"344",116,151,185,201,230,260,291,135,151,169,218,241,260,274,0.457106474136046,0.0817852736498785,0.375321200486167,0.327378967663171,0.00548766178028375,-0.00523180870399887,0.00478046131210215,-0.00319997473649629,2013,"KQB",143,143,158
"345",128,153,178,190,223,259,294,142,153,165,210,232,259,274,0.477583004574061,0.12438551184,0.353197492734061,0.349187599810342,0.00720642268412743,-0.00487555760896927,0.00633695963221307,-0.00272529077274532,2014,"KQB",143,143,158
"346",127,154,180,206,228,263,298,141,154,167,228,244,263,282,0.477261040328271,0.0828439906504298,0.362279724255399,0.394417049677842,0.00694771320728756,-0.0055093428847415,0.00470458606968516,-0.00433547000078296,2015,"KQB",143,143,158
"347",112,149,186,225,246,271,297,133,149,191,247,258,271,284,0.441817714588541,0.073487528093494,0.368330186495047,0.32217046434913,0.00508633531649118,-0.00621239090073862,0.00273629675584639,-0.00484479756047756,2016,"KQB",143,143,158
"348",116,148,180,211,236,261,287,136,148,172,237,249,261,274,0.458238723509365,0.126757179470594,0.331481544038771,0.328497805724265,0.00526911220884433,-0.0063311869771817,0.00312190166744238,-0.00451850599562348,2017,"KQB",143,143,158
"349",131,183,NA,228,242,267,292,140,183,202,244,255,267,280,0.422614161856671,0.123362331195244,0.299251830661427,0.297574768986604,0.00287014538286636,-0.00577080178536428,0.00341837206895234,-0.00494999522341359,2018,"KQB",143,143,158
"350",128,157,186,204,224,256,287,145,157,174,229,241,256,274,0.463577484238917,0.0927633641509839,0.343666302381439,0.370814120087933,0.00598008049133987,-0.00585673207232523,0.00475204226457169,-0.00482339945915571,2019,"KQB",143,143,158
"351",115,158,201,213,227,262,297,141,158,182,234,245,262,281,0.505977640707633,0.0840423316419248,0.405092320671342,0.421935309065709,0.0047855488187876,-0.00599129426444013,0.00454795630206062,-0.00566162442011226,2020,"KQB",143,143,158
"352",119,157,196,214,233,261,290,140,157,179,231,246,261,274,0.522752944662587,0.117730067654998,0.405022877007589,0.399060624312384,0.0053158005935351,-0.00698640731013042,0.00444222260728577,-0.00533452314166063,2021,"KQB",143,143,158
"353",99,130,161,195,237,279,321,118,130,151,216,244,279,298,0.438781488661161,0.139384942361787,0.29408493936051,0.299396546299374,0.00484933024910187,-0.00353498836441734,0.00283331590217225,-0.00185387556825315,2000,"MS",112,112,124
"354",98,125,152,191,234,272,311,114,125,139,228,248,272,289,0.411422250109052,0.128134559418165,0.283287690690887,0.258898425691024,0.00540251292331003,-0.00332315909209075,0.00268939344251136,-0.00202805053112176,2001,"MS",112,112,124
"355",96,128,161,186,238,279,319,114,128,147,215,252,279,299,0.407120110209786,0.140232827815083,0.248806596445829,0.266887282394703,0.00390810732034303,-0.00324776870575837,0.00282255809090382,-0.00139843206844952,2002,"MS",112,112,124
"356",103,127,151,214,226,268,309,116,127,139,234,246,268,289,0.450609896044459,0.142486013579424,0.308123882465035,0.298487532209118,0.00646047135925764,-0.00355660551071403,0.00178148474348667,-0.00350400491588664,2003,"MS",112,112,124
"357",92,120,147,166,234,279,323,107,120,134,228,249,279,300,0.420358967332398,0.134812774637298,0.2855461926951,0.28489157807158,0.00532095013491538,-0.00315419405801042,0.00428954317440025,-0.00147495685891194,2004,"MS",112,112,124
"358",97,125,152,190,224,269,314,113,125,140,220,243,269,292,0.452841940295605,0.131062355363227,0.321779584932378,0.301672723896355,0.00591573247813259,-0.00329158815638605,0.00318534187134276,-0.00218801097141547,2005,"MS",112,112,124
"359",100,126,151,199,206,268,330,115,126,138,215,237,268,293,0.469813733157816,0.156215566910204,0.313598166247611,0.30848186212236,0.00626651613260844,-0.00247051148957615,0.00244563159646867,-0.00241057446999312,2006,"MS",112,112,124
"360",89,118,146,203,232,275,318,106,118,135,227,248,275,298,0.448128676558123,0.139448279980832,0.297103098270754,0.308680396577291,0.00523118506039333,-0.00354649209508094,0.00202594254058464,-0.00234500427814839,2007,"MS",112,112,124
"361",96,122,147,186,231,276,321,109,122,133,203,252,276,299,0.470689156039048,0.1286904784473,0.341998677591748,0.323082988450982,0.00677971581555343,-0.00355431314365406,0.00329599505084546,-0.00190324731599584,2008,"MS",112,112,124
"362",97,121,144,155,224,274,325,110,121,132,184,240,274,295,0.445645780411797,0.144976047463329,0.300669732948468,0.297054502248726,0.00657472283775657,-0.00290807908644171,0.0057532588109075,-0.00130237715938247,2009,"MS",112,112,124
"363",109,135,160,166,207,273,339,123,135,148,182,224,273,298,0.494185106375668,0.146461851429678,0.34772325494599,0.341294622333189,0.00700851152801345,-0.00255705704188798,0.00670179354485777,-0.00154181263394129,2010,"MS",112,112,124
"364",104,129,154,190,222,274,326,119,129,141,216,245,274,296,0.483429165322214,0.141926654628054,0.34150251069416,0.327514322306617,0.00704873567542583,-0.00311187560891637,0.0037232289665087,-0.00226971793416777,2011,"MS",112,112,124
"365",99,121,143,156,227,273,319,112,121,131,195,249,273,295,0.476001008816565,0.134797836999282,0.341203171817284,0.317825605643278,0.00789013401694439,-0.00342142372645416,0.00661454130142129,-0.00137674518598932,2012,"MS",112,112,124
"366",105,129,153,201,223,275,327,119,129,141,224,248,275,298,0.502617419604592,0.13043925413381,0.372178165470782,0.337202346232656,0.00791306946879354,-0.00320963716200527,0.00337155098113107,-0.00264837953413805,2013,"MS",112,112,124
"367",85,115,144,167,220,272,324,102,115,131,193,241,272,295,0.489217219381691,0.130187566824233,0.359029652557458,0.328855656758283,0.00614711045951718,-0.00312557722579701,0.00461814851973117,-0.0016469996760011,2014,"MS",112,112,124
"368",99,121,144,157,214,279,344,112,121,132,227,244,279,304,0.496964925180307,0.143392489121637,0.342923471974586,0.353572436058669,0.00787215095693151,-0.0026849761430154,0.00660961219452319,-0.00171381032505705,2015,"MS",112,112,124
"369",92,118,145,172,225,283,342,106,118,132,221,245,283,307,0.481445210415662,0.1347441055996,0.332587805735912,0.346701104816063,0.0063829888517451,-0.00295997901857374,0.00441752551614955,-0.00190517976614097,2016,"MS",112,112,124
"370",99,122,144,170,217,273,329,113,122,133,232,243,273,293,0.510569423598513,0.132483901547108,0.356114496201541,0.378085522051404,0.00811256206196991,-0.00335154664138757,0.00529875497086517,-0.00242661664666202,2017,"MS",112,112,124
"371",89,118,146,169,215,272,329,105,118,133,194,239,272,297,0.49415117511128,0.125927302155193,0.368223872956087,0.365375265648099,0.00651813286095921,-0.00319934689653478,0.00483453506820049,-0.00196644056470902,2018,"MS",112,112,124
"372",90,117,144,193,240,282,324,106,117,132,209,254,282,301,0.487021393244112,0.12495892667146,0.362062466572652,0.351170718354281,0.00679093134383535,-0.00413498208606305,0.00296624157162311,-0.00213937729181151,2019,"MS",112,112,124
"373",102,127,152,202,239,280,321,116,127,138,226,248,280,299,0.513197258294723,0.126264767824938,0.386932490469785,0.37551204471331,0.00798659712004679,-0.00456912171170334,0.00281879016168759,-0.00265089941854289,2020,"MS",112,112,124
"374",99,126,153,180,226,276,325,114,126,139,219,245,276,298,0.554554388356525,0.14141901446683,0.413135373889695,0.40651964347988,0.00779199725461783,-0.00410052935810828,0.00525465032238814,-0.00251235200815004,2021,"MS",112,112,124
"375",117,139,160,172,240,267,295,131,139,149,204,251,267,279,0.522443484372108,0.132074436778327,0.390369047593781,0.383605893314068,0.0093582361222479,-0.00686190533168035,0.00809335952331742,-0.00176965732678615,2000,"HLH",127,127,136
"376",109,140,170,207,234,262,291,127,140,161,231,246,262,276,0.51632181103187,0.119274467573636,0.397047343458234,0.38296940185616,0.0066037676983859,-0.00656067243441979,0.00338961934227825,-0.00457468291586961,2001,"HLH",127,127,136
"377",112,135,159,173,234,263,293,126,135,148,229,245,263,276,0.561510008309027,0.13241216459433,0.429097843714697,0.417411169536529,0.00932312157972233,-0.00701554186339511,0.00775801165214266,-0.00282861573553576,2002,"HLH",127,127,136
"378",112,135,159,185,232,265,298,127,135,148,218,240,265,280,0.560005857450858,0.131622186003512,0.423421572553237,0.428383671447346,0.00933835009296994,-0.00642574059547903,0.00597432185512392,-0.00309182865844639,2003,"HLH",127,127,136
"379",111,139,166,192,228,261,295,127,139,154,217,239,261,276,0.601186828326429,0.129908745954375,0.471278082372054,0.456745856426957,0.00864592247752578,-0.00670273129404269,0.00567103269732366,-0.00383261237658126,2004,"HLH",127,127,136
"380",115,140,164,192,229,262,296,130,140,153,218,240,262,277,0.569933244199251,0.138605464110393,0.431327780088858,0.430095849727148,0.00896986163382375,-0.00638086402310094,0.00551505624017096,-0.00360783036592542,2005,"HLH",127,127,136
"381",120,143,166,196,228,262,297,134,143,154,223,244,262,280,0.583857941195923,0.133195452626828,0.450662488569095,0.439299011599905,0.0101226019641658,-0.00624590468298191,0.00620154646143176,-0.00410110254574039,2006,"HLH",127,127,136
"382",111,135,160,201,230,264,298,126,135,149,229,245,264,280,0.560458483385453,0.143780134630406,0.416678348755047,0.402867957820941,0.00864733493421464,-0.00585473580099419,0.00393148933280309,-0.00412598559795511,2007,"HLH",127,127,136
"383",105,136,167,197,232,265,298,124,136,156,222,244,265,280,0.577312903504717,0.143951686706689,0.433361216798027,0.420211180196799,0.0071701164342856,-0.00629392874146877,0.00446586678998293,-0.00363846395101081,2008,"HLH",127,127,136
"384",111,133,156,194,220,257,294,124,133,145,217,237,257,275,0.587101621014799,0.150332829836244,0.436768791178555,0.431576239532261,0.00977985777189457,-0.00576612249723947,0.00500818411993909,-0.00416008398445578,2009,"HLH",127,127,136
"385",128,148,169,183,229,264,300,141,148,158,209,240,264,280,0.613960130182812,0.143001577089707,0.470958553093105,0.462962558348476,0.0117062826869161,-0.00647695944319195,0.00967652610257421,-0.00306006831209144,2010,"HLH",127,127,136
"386",122,144,166,183,233,264,295,135,144,155,219,244,264,278,0.592285039576154,0.15123752668804,0.441047512888114,0.430708784517991,0.0101076679238871,-0.00687871470618338,0.00818365508961446,-0.00306990020183466,2011,"HLH",127,127,136
"387",111,134,157,196,231,265,300,126,134,146,221,245,265,283,0.59107343189483,0.112140780256836,0.433073229851296,0.478932651637994,0.00962932560192657,-0.00675728020143349,0.00475621308289455,-0.00400707517286966,2012,"HLH",127,127,136
"388",114,138,163,183,235,266,297,129,138,151,226,246,266,280,0.605462997765258,0.113907962828621,0.491555034936637,0.445070268978721,0.0103863724075909,-0.00714251226056835,0.00780022838980097,-0.00332272971906372,2013,"HLH",127,127,136
"389",102,134,165,184,230,264,297,121,134,152,213,238,264,278,0.629118821892217,0.156316817979574,0.472802003912643,0.468802061414478,0.00769282248165611,-0.00687494877913087,0.00603829886882921,-0.003302553740222,2014,"HLH",127,127,136
"390",112,136,161,200,238,269,299,126,136,149,226,250,269,283,0.564396715665323,0.144106719493348,0.409502081572507,0.420289996171974,0.00843349340673846,-0.0067538385692667,0.00457365448934715,-0.00348613069869781,2015,"HLH",127,127,136
"391",108,131,153,176,231,265,298,122,131,142,216,237,265,279,0.593713084374692,0.152649963541179,0.441063120833513,0.430213960131389,0.0100948534617703,-0.00625690540609238,0.00715975850132721,-0.00299272366896898,2016,"HLH",127,127,136
"392",107,130,153,178,227,264,301,121,130,141,218,240,264,282,0.58002843516587,0.156057327100212,0.423971108065658,0.419110145564531,0.00941419143920777,-0.00560748138344622,0.00637811341951275,-0.00293285624869619,2017,"HLH",127,127,136
