"","Site","lat","lon","date","Year","month","NDVI"
"436","TLG",36.69,102.73,1999-08-21,1999,8,0.7848
"437","TLG",36.69,102.73,1999-09-08,1999,9,0.7088
"438","TLG",36.69,102.73,1999-09-21,1999,9,0.5928
"439","TLG",36.69,102.73,1999-10-08,1999,10,0.372
"440","TLG",36.69,102.73,1999-10-21,1999,10,0.323
"441","TLG",36.69,102.73,1999-11-08,1999,11,0.2928
"442","TLG",36.69,102.73,1999-11-21,1999,11,0.2738
"443","TLG",36.69,102.73,1999-12-08,1999,12,0.2188
"444","TLG",36.69,102.73,1999-12-21,1999,12,0.4168
"445","TLG",36.69,102.73,2000-01-08,2000,1,0.3317
"446","TLG",36.69,102.73,2000-01-21,2000,1,0.3515
"447","TLG",36.69,102.73,2000-02-08,2000,2,0.3454
"448","TLG",36.69,102.73,2000-02-21,2000,2,0.3209
"449","TLG",36.69,102.73,2000-03-08,2000,3,0.3636
"450","TLG",36.69,102.73,2000-03-21,2000,3,0.332
"451","TLG",36.69,102.73,2000-04-08,2000,4,0.3093
"452","TLG",36.69,102.73,2000-04-21,2000,4,0.3497
"453","TLG",36.69,102.73,2000-05-08,2000,5,0.3658
"454","TLG",36.69,102.73,2000-05-21,2000,5,0.6014
"455","TLG",36.69,102.73,2000-06-08,2000,6,0.6547
"456","TLG",36.69,102.73,2000-06-21,2000,6,0.6797
"457","TLG",36.69,102.73,2000-07-08,2000,7,0.7497
"458","TLG",36.69,102.73,2000-07-21,2000,7,0.7463
"459","TLG",36.69,102.73,2000-08-08,2000,8,0.7438
"460","TLG",36.69,102.73,2000-08-21,2000,8,0.6413
"461","TLG",36.69,102.73,2000-09-08,2000,9,0.5665
"462","TLG",36.69,102.73,2000-09-21,2000,9,0.4662
"463","TLG",36.69,102.73,2000-10-08,2000,10,0.6123
"464","TLG",36.69,102.73,2000-10-21,2000,10,0.4817
"465","TLG",36.69,102.73,2000-11-08,2000,11,0.3949
"466","TLG",36.69,102.73,2000-11-21,2000,11,0.3035
"467","TLG",36.69,102.73,2000-12-08,2000,12,0.324
"468","TLG",36.69,102.73,2000-12-21,2000,12,0.3926
"469","TLG",36.69,102.73,2001-01-08,2001,1,0.3308
"470","TLG",36.69,102.73,2001-01-21,2001,1,0.4088
"471","TLG",36.69,102.73,2001-02-08,2001,2,0.3268
"472","TLG",36.69,102.73,2001-02-21,2001,2,0.3308
"473","TLG",36.69,102.73,2001-03-08,2001,3,0.3738
"474","TLG",36.69,102.73,2001-03-21,2001,3,0.3158
"475","TLG",36.69,102.73,2001-04-08,2001,4,0.3348
"476","TLG",36.69,102.73,2001-04-21,2001,4,0.4028
"477","TLG",36.69,102.73,2001-05-08,2001,5,0.3888
"478","TLG",36.69,102.73,2001-05-21,2001,5,0.6518
"479","TLG",36.69,102.73,2001-06-08,2001,6,0.6568
"480","TLG",36.69,102.73,2001-06-21,2001,6,0.6308
"481","TLG",36.69,102.73,2001-07-08,2001,7,0.7038
"482","TLG",36.69,102.73,2001-07-21,2001,7,0.7178
"483","TLG",36.69,102.73,2001-08-08,2001,8,0.7708
"484","TLG",36.69,102.73,2001-08-21,2001,8,0.6338
"485","TLG",36.69,102.73,2001-09-08,2001,9,0.6178
"486","TLG",36.69,102.73,2001-09-21,2001,9,0.439
"487","TLG",36.69,102.73,2001-10-08,2001,10,0.6108
"488","TLG",36.69,102.73,2001-10-21,2001,10,0.4718
"489","TLG",36.69,102.73,2001-11-08,2001,11,0.4278
"490","TLG",36.69,102.73,2001-11-21,2001,11,0.3448
"491","TLG",36.69,102.73,2001-12-08,2001,12,0.3338
"492","TLG",36.69,102.73,2001-12-21,2001,12,0.3908
"493","TLG",36.69,102.73,2002-01-08,2002,1,0.2848
"494","TLG",36.69,102.73,2002-01-21,2002,1,0.3998
"495","TLG",36.69,102.73,2002-02-08,2002,2,0.3238
"496","TLG",36.69,102.73,2002-02-21,2002,2,0.3058
"497","TLG",36.69,102.73,2002-03-08,2002,3,0.2608
"498","TLG",36.69,102.73,2002-03-21,2002,3,0.3218
"499","TLG",36.69,102.73,2002-04-08,2002,4,0.3168
"500","TLG",36.69,102.73,2002-04-21,2002,4,0.3928
"501","TLG",36.69,102.73,2002-05-08,2002,5,0.5358
"502","TLG",36.69,102.73,2002-05-21,2002,5,0.5728
"503","TLG",36.69,102.73,2002-06-08,2002,6,0.6708
"504","TLG",36.69,102.73,2002-06-21,2002,6,0.8568
"505","TLG",36.69,102.73,2002-07-08,2002,7,0.6868
"506","TLG",36.69,102.73,2002-07-21,2002,7,0.7428
"507","TLG",36.69,102.73,2002-08-08,2002,8,0.5898
"508","TLG",36.69,102.73,2002-08-21,2002,8,0.7588
"509","TLG",36.69,102.73,2002-09-08,2002,9,0.4198
"510","TLG",36.69,102.73,2002-09-21,2002,9,0.6528
"511","TLG",36.69,102.73,2002-10-08,2002,10,0.5288
"512","TLG",36.69,102.73,2002-10-21,2002,10,0.4618
"513","TLG",36.69,102.73,2002-11-08,2002,11,0.3968
"514","TLG",36.69,102.73,2002-11-21,2002,11,0.2578
"515","TLG",36.69,102.73,2002-12-08,2002,12,0.4648
"516","TLG",36.69,102.73,2002-12-21,2002,12,0.3958
"517","TLG",36.69,102.73,2003-01-08,2003,1,0.4418
"518","TLG",36.69,102.73,2003-01-21,2003,1,0.3608
"519","TLG",36.69,102.73,2003-02-08,2003,2,0.3648
"520","TLG",36.69,102.73,2003-02-21,2003,2,0.2928
"521","TLG",36.69,102.73,2003-03-08,2003,3,0.3568
"522","TLG",36.69,102.73,2003-03-21,2003,3,0.4488
"523","TLG",36.69,102.73,2003-04-08,2003,4,0.3828
"524","TLG",36.69,102.73,2003-04-21,2003,4,0.4318
"525","TLG",36.69,102.73,2003-05-08,2003,5,0.4168
"526","TLG",36.69,102.73,2003-05-21,2003,5,0.6608
"527","TLG",36.69,102.73,2003-06-08,2003,6,0.6928
"528","TLG",36.69,102.73,2003-06-21,2003,6,0.5568
"529","TLG",36.69,102.73,2003-07-08,2003,7,0.6948
"530","TLG",36.69,102.73,2003-07-21,2003,7,0.7978
"531","TLG",36.69,102.73,2003-08-08,2003,8,0.6908
"532","TLG",36.69,102.73,2003-08-21,2003,8,0.7798
"533","TLG",36.69,102.73,2003-09-08,2003,9,0.6398
"534","TLG",36.69,102.73,2003-09-21,2003,9,0.5968
"535","TLG",36.69,102.73,2003-10-08,2003,10,0.462
"536","TLG",36.69,102.73,2003-10-21,2003,10,0.5158
"537","TLG",36.69,102.73,2003-11-08,2003,11,0.4198
"538","TLG",36.69,102.73,2003-11-21,2003,11,0.4038
"539","TLG",36.69,102.73,2003-12-08,2003,12,0.4058
"540","TLG",36.69,102.73,2003-12-21,2003,12,0.3498
"541","TLG",36.69,102.73,2004-01-08,2004,1,0.3148
"542","TLG",36.69,102.73,2004-01-21,2004,1,0.3328
"543","TLG",36.69,102.73,2004-02-08,2004,2,0.3278
"544","TLG",36.69,102.73,2004-02-21,2004,2,0.4328
"545","TLG",36.69,102.73,2004-03-08,2004,3,0.3348
"546","TLG",36.69,102.73,2004-03-21,2004,3,0.2258
"547","TLG",36.69,102.73,2004-04-08,2004,4,0.3418
"548","TLG",36.69,102.73,2004-04-21,2004,4,0.4468
"549","TLG",36.69,102.73,2004-05-08,2004,5,0.4358
"550","TLG",36.69,102.73,2004-05-21,2004,5,0.5978
"551","TLG",36.69,102.73,2004-06-08,2004,6,0.6968
"552","TLG",36.69,102.73,2004-06-21,2004,6,0.467
"553","TLG",36.69,102.73,2004-07-08,2004,7,0.6558
"554","TLG",36.69,102.73,2004-07-21,2004,7,0.6898
"555","TLG",36.69,102.73,2004-08-08,2004,8,0.7868
"556","TLG",36.69,102.73,2004-08-21,2004,8,0.6598
"557","TLG",36.69,102.73,2004-09-08,2004,9,0.7538
"558","TLG",36.69,102.73,2004-09-21,2004,9,0.423
"559","TLG",36.69,102.73,2004-10-08,2004,10,0.6528
"560","TLG",36.69,102.73,2004-10-21,2004,10,0.4158
"561","TLG",36.69,102.73,2004-11-08,2004,11,0.4078
"562","TLG",36.69,102.73,2004-11-21,2004,11,0.3088
"563","TLG",36.69,102.73,2004-12-08,2004,12,0.3638
"564","TLG",36.69,102.73,2004-12-21,2004,12,0.2488
"565","TLG",36.69,102.73,2005-01-08,2005,1,0.2778
"566","TLG",36.69,102.73,2005-01-21,2005,1,0.2658
"567","TLG",36.69,102.73,2005-02-08,2005,2,0.2888
"568","TLG",36.69,102.73,2005-02-21,2005,2,0.3108
"569","TLG",36.69,102.73,2005-03-08,2005,3,0.3238
"570","TLG",36.69,102.73,2005-03-21,2005,3,0.2168
"571","TLG",36.69,102.73,2005-04-08,2005,4,0.3088
"572","TLG",36.69,102.73,2005-04-21,2005,4,0.3308
"573","TLG",36.69,102.73,2005-05-08,2005,5,0.4418
"574","TLG",36.69,102.73,2005-05-21,2005,5,0.6188
"575","TLG",36.69,102.73,2005-06-08,2005,6,0.7458
"576","TLG",36.69,102.73,2005-06-21,2005,6,0.7038
"577","TLG",36.69,102.73,2005-07-08,2005,7,0.6478
"578","TLG",36.69,102.73,2005-07-21,2005,7,0.503
"579","TLG",36.69,102.73,2005-08-08,2005,8,0.7578
"580","TLG",36.69,102.73,2005-08-21,2005,8,0.579
"581","TLG",36.69,102.73,2005-09-08,2005,9,0.7178
"582","TLG",36.69,102.73,2005-09-21,2005,9,0.5858
"583","TLG",36.69,102.73,2005-10-08,2005,10,0.6088
"584","TLG",36.69,102.73,2005-10-21,2005,10,0.4378
"585","TLG",36.69,102.73,2005-11-08,2005,11,0.3678
"586","TLG",36.69,102.73,2005-11-21,2005,11,0.3278
"587","TLG",36.69,102.73,2005-12-08,2005,12,0.3538
"588","TLG",36.69,102.73,2005-12-21,2005,12,0.3348
"589","TLG",36.69,102.73,2006-01-08,2006,1,0.3616
"590","TLG",36.69,102.73,2006-01-21,2006,1,0.3216
"591","TLG",36.69,102.73,2006-02-08,2006,2,0.3226
"592","TLG",36.69,102.73,2006-02-21,2006,2,0.1836
"593","TLG",36.69,102.73,2006-03-08,2006,3,0.3336
"594","TLG",36.69,102.73,2006-03-21,2006,3,0.3136
"595","TLG",36.69,102.73,2006-04-08,2006,4,0.3026
"596","TLG",36.69,102.73,2006-04-21,2006,4,0.2946
"597","TLG",36.69,102.73,2006-05-08,2006,5,0.3236
"598","TLG",36.69,102.73,2006-05-21,2006,5,0.5446
"599","TLG",36.69,102.73,2006-06-08,2006,6,0.7706
"600","TLG",36.69,102.73,2006-06-21,2006,6,0.6626
"601","TLG",36.69,102.73,2006-07-08,2006,7,0.7066
"602","TLG",36.69,102.73,2006-07-21,2006,7,0.6888
"603","TLG",36.69,102.73,2006-08-08,2006,8,0.6796
"604","TLG",36.69,102.73,2006-08-21,2006,8,0.4536
"605","TLG",36.69,102.73,2006-09-08,2006,9,0.6596
"606","TLG",36.69,102.73,2006-09-21,2006,9,0.6386
"607","TLG",36.69,102.73,2006-10-08,2006,10,0.6066
"608","TLG",36.69,102.73,2006-10-21,2006,10,0.5496
"609","TLG",36.69,102.73,2006-11-08,2006,11,0.4356
"610","TLG",36.69,102.73,2006-11-21,2006,11,0.3656
"611","TLG",36.69,102.73,2006-12-08,2006,12,0.3226
"612","TLG",36.69,102.73,2006-12-21,2006,12,0.3806
"613","TLG",36.69,102.73,2007-01-08,2007,1,0.3536
"614","TLG",36.69,102.73,2007-01-21,2007,1,0.4096
"615","TLG",36.69,102.73,2007-02-08,2007,2,0.4536
"616","TLG",36.69,102.73,2007-02-21,2007,2,0.4096
"617","TLG",36.69,102.73,2007-03-08,2007,3,0.3476
"618","TLG",36.69,102.73,2007-03-21,2007,3,0.3626
"619","TLG",36.69,102.73,2007-04-08,2007,4,0.3516
"620","TLG",36.69,102.73,2007-04-21,2007,4,0.3956
"621","TLG",36.69,102.73,2007-05-08,2007,5,0.4396
"622","TLG",36.69,102.73,2007-05-21,2007,5,0.6816
"623","TLG",36.69,102.73,2007-06-08,2007,6,0.6336
"624","TLG",36.69,102.73,2007-06-21,2007,6,0.7406
"625","TLG",36.69,102.73,2007-07-08,2007,7,0.7216
"626","TLG",36.69,102.73,2007-07-21,2007,7,0.7296
"627","TLG",36.69,102.73,2007-08-08,2007,8,0.6276
"628","TLG",36.69,102.73,2007-08-21,2007,8,0.5636
"629","TLG",36.69,102.73,2007-09-08,2007,9,0.6516
"630","TLG",36.69,102.73,2007-09-21,2007,9,0.7116
"631","TLG",36.69,102.73,2007-10-08,2007,10,0.55
"632","TLG",36.69,102.73,2007-10-21,2007,10,0.4826
"633","TLG",36.69,102.73,2007-11-08,2007,11,0.3996
"634","TLG",36.69,102.73,2007-11-21,2007,11,0.4836
"635","TLG",36.69,102.73,2007-12-08,2007,12,0.3476
"636","TLG",36.69,102.73,2007-12-21,2007,12,0.3096
"637","TLG",36.69,102.73,2008-01-08,2008,1,0.4186
"638","TLG",36.69,102.73,2008-01-21,2008,1,0.3478
"639","TLG",36.69,102.73,2008-02-08,2008,2,0.2986
"640","TLG",36.69,102.73,2008-02-21,2008,2,0.3736
"641","TLG",36.69,102.73,2008-03-08,2008,3,0.3836
"642","TLG",36.69,102.73,2008-03-21,2008,3,0.2926
"643","TLG",36.69,102.73,2008-04-08,2008,4,0.3106
"644","TLG",36.69,102.73,2008-04-21,2008,4,0.3926
"645","TLG",36.69,102.73,2008-05-08,2008,5,0.4816
"646","TLG",36.69,102.73,2008-05-21,2008,5,0.5876
"647","TLG",36.69,102.73,2008-06-08,2008,6,0.7746
"648","TLG",36.69,102.73,2008-06-21,2008,6,0.8336
"649","TLG",36.69,102.73,2008-07-08,2008,7,0.7276
"650","TLG",36.69,102.73,2008-07-21,2008,7,0.7406
"651","TLG",36.69,102.73,2008-08-08,2008,8,0.7306
"652","TLG",36.69,102.73,2008-08-21,2008,8,0.7006
"653","TLG",36.69,102.73,2008-09-08,2008,9,0.7446
"654","TLG",36.69,102.73,2008-09-21,2008,9,0.5996
"655","TLG",36.69,102.73,2008-10-08,2008,10,0.5166
"656","TLG",36.69,102.73,2008-10-21,2008,10,0.4846
"657","TLG",36.69,102.73,2008-11-08,2008,11,0.4466
"658","TLG",36.69,102.73,2008-11-21,2008,11,0.3616
"659","TLG",36.69,102.73,2008-12-08,2008,12,0.3586
"660","TLG",36.69,102.73,2008-12-21,2008,12,0.3706
"661","TLG",36.69,102.73,2009-01-08,2009,1,0.4456
"662","TLG",36.69,102.73,2009-01-21,2009,1,0.4386
"663","TLG",36.69,102.73,2009-02-08,2009,2,0.4106
"664","TLG",36.69,102.73,2009-02-21,2009,2,0.3296
"665","TLG",36.69,102.73,2009-03-08,2009,3,0.3486
"666","TLG",36.69,102.73,2009-03-21,2009,3,0.3926
"667","TLG",36.69,102.73,2009-04-08,2009,4,0.3996
"668","TLG",36.69,102.73,2009-04-21,2009,4,0.3656
"669","TLG",36.69,102.73,2009-05-08,2009,5,0.4746
"670","TLG",36.69,102.73,2009-05-21,2009,5,0.6246
"671","TLG",36.69,102.73,2009-06-08,2009,6,0.7856
"672","TLG",36.69,102.73,2009-06-21,2009,6,0.7826
"673","TLG",36.69,102.73,2009-07-08,2009,7,0.6908
"674","TLG",36.69,102.73,2009-07-21,2009,7,0.8506
"675","TLG",36.69,102.73,2009-08-08,2009,8,0.7776
"676","TLG",36.69,102.73,2009-08-21,2009,8,0.6426
"677","TLG",36.69,102.73,2009-09-08,2009,9,0.5508
"678","TLG",36.69,102.73,2009-09-21,2009,9,0.6466
"679","TLG",36.69,102.73,2009-10-08,2009,10,0.2556
"680","TLG",36.69,102.73,2009-10-21,2009,10,0.4826
"681","TLG",36.69,102.73,2009-11-08,2009,11,0.4926
"682","TLG",36.69,102.73,2009-11-21,2009,11,0.3976
"683","TLG",36.69,102.73,2009-12-08,2009,12,0.3396
"684","TLG",36.69,102.73,2009-12-21,2009,12,0.4176
"685","TLG",36.69,102.73,2010-01-08,2010,1,0.3696
"686","TLG",36.69,102.73,2010-01-21,2010,1,0.3836
"687","TLG",36.69,102.73,2010-02-08,2010,2,0.2716
"688","TLG",36.69,102.73,2010-02-21,2010,2,0.4036
"689","TLG",36.69,102.73,2010-03-08,2010,3,0.4196
"690","TLG",36.69,102.73,2010-03-21,2010,3,0.4506
"691","TLG",36.69,102.73,2010-04-08,2010,4,0.3326
"692","TLG",36.69,102.73,2010-04-21,2010,4,0.5076
"693","TLG",36.69,102.73,2010-05-08,2010,5,0.5076
"694","TLG",36.69,102.73,2010-05-21,2010,5,0.5966
"695","TLG",36.69,102.73,2010-06-08,2010,6,0.6538
"696","TLG",36.69,102.73,2010-06-21,2010,6,0.8176
"697","TLG",36.69,102.73,2010-07-08,2010,7,0.6468
"698","TLG",36.69,102.73,2010-07-21,2010,7,0.8926
"699","TLG",36.69,102.73,2010-08-08,2010,8,0.6408
"700","TLG",36.69,102.73,2010-08-21,2010,8,0.7046
"701","TLG",36.69,102.73,2010-09-08,2010,9,0.7346
"702","TLG",36.69,102.73,2010-09-21,2010,9,0.2786
"703","TLG",36.69,102.73,2010-10-08,2010,10,0.6056
"704","TLG",36.69,102.73,2010-10-21,2010,10,0.5418
"705","TLG",36.69,102.73,2010-11-08,2010,11,0.4806
"706","TLG",36.69,102.73,2010-11-21,2010,11,0.4446
"707","TLG",36.69,102.73,2010-12-08,2010,12,0.4636
"708","TLG",36.69,102.73,2010-12-21,2010,12,0.3856
"709","TLG",36.69,102.73,2011-01-08,2011,1,0.3586
"710","TLG",36.69,102.73,2011-01-21,2011,1,0.3856
"711","TLG",36.69,102.73,2011-02-08,2011,2,0.3496
"712","TLG",36.69,102.73,2011-02-21,2011,2,0.3276
"713","TLG",36.69,102.73,2011-03-08,2011,3,0.3676
"714","TLG",36.69,102.73,2011-03-21,2011,3,0.4476
"715","TLG",36.69,102.73,2011-04-08,2011,4,0.4476
"716","TLG",36.69,102.73,2011-04-21,2011,4,0.3826
"717","TLG",36.69,102.73,2011-05-08,2011,5,0.4736
"718","TLG",36.69,102.73,2011-05-21,2011,5,0.6086
"719","TLG",36.69,102.73,2011-06-08,2011,6,0.5008
"720","TLG",36.69,102.73,2011-06-21,2011,6,0.7096
"721","TLG",36.69,102.73,2011-07-08,2011,7,0.5768
"722","TLG",36.69,102.73,2011-07-21,2011,7,0.6126
"723","TLG",36.69,102.73,2011-08-08,2011,8,0.6308
"724","TLG",36.69,102.73,2011-08-21,2011,8,0.6886
"725","TLG",36.69,102.73,2011-09-08,2011,9,0.5746
"726","TLG",36.69,102.73,2011-09-21,2011,9,0.3296
"727","TLG",36.69,102.73,2011-10-08,2011,10,0.3796
"728","TLG",36.69,102.73,2011-10-21,2011,10,0.5236
"729","TLG",36.69,102.73,2011-11-08,2011,11,0.4586
"730","TLG",36.69,102.73,2011-11-21,2011,11,0.3846
"731","TLG",36.69,102.73,2011-12-08,2011,12,0.3226
"732","TLG",36.69,102.73,2011-12-21,2011,12,0.3116
"733","TLG",36.69,102.73,2012-01-08,2012,1,0.3133
"734","TLG",36.69,102.73,2012-01-21,2012,1,0.3333
"735","TLG",36.69,102.73,2012-02-08,2012,2,0.3383
"736","TLG",36.69,102.73,2012-02-21,2012,2,0.3093
"737","TLG",36.69,102.73,2012-03-08,2012,3,0.3253
"738","TLG",36.69,102.73,2012-03-21,2012,3,0.3383
"739","TLG",36.69,102.73,2012-04-08,2012,4,0.3883
"740","TLG",36.69,102.73,2012-04-21,2012,4,0.4413
"741","TLG",36.69,102.73,2012-05-08,2012,5,0.5503
"742","TLG",36.69,102.73,2012-05-21,2012,5,0.5983
"743","TLG",36.69,102.73,2012-06-08,2012,6,0.6373
"744","TLG",36.69,102.73,2012-06-21,2012,6,0.5093
"745","TLG",36.69,102.73,2012-07-08,2012,7,0.5945
"746","TLG",36.69,102.73,2012-07-21,2012,7,0.6523
"747","TLG",36.69,102.73,2012-08-08,2012,8,0.7195
"748","TLG",36.69,102.73,2012-08-21,2012,8,0.6753
"749","TLG",36.69,102.73,2012-09-08,2012,9,0.7603
"750","TLG",36.69,102.73,2012-09-21,2012,9,0.7013
"751","TLG",36.69,102.73,2012-10-08,2012,10,0.5673
"752","TLG",36.69,102.73,2012-10-21,2012,10,0.4803
"753","TLG",36.69,102.73,2012-11-08,2012,11,0.4333
"754","TLG",36.69,102.73,2012-11-21,2012,11,0.3913
"755","TLG",36.69,102.73,2012-12-08,2012,12,0.4063
"756","TLG",36.69,102.73,2012-12-21,2012,12,0.3943
"757","TLG",36.69,102.73,2013-01-08,2013,1,0.4133
"758","TLG",36.69,102.73,2013-01-21,2013,1,0.4093
"759","TLG",36.69,102.73,2013-02-08,2013,2,0.4173
"760","TLG",36.69,102.73,2013-02-21,2013,2,0.3643
"761","TLG",36.69,102.73,2013-03-08,2013,3,0.3463
"762","TLG",36.69,102.73,2013-03-21,2013,3,0.3223
"763","TLG",36.69,102.73,2013-04-08,2013,4,0.3793
"764","TLG",36.69,102.73,2013-04-21,2013,4,0.4143
"765","TLG",36.69,102.73,2013-05-08,2013,5,0.3843
"766","TLG",36.69,102.73,2013-05-21,2013,5,0.5663
"767","TLG",36.69,102.73,2013-06-08,2013,6,0.8503
"768","TLG",36.69,102.73,2013-06-21,2013,6,0.8303
"769","TLG",36.69,102.73,2013-07-08,2013,7,0.7815
"770","TLG",36.69,102.73,2013-07-21,2013,7,0.7853
"771","TLG",36.69,102.73,2013-08-08,2013,8,0.7943
"772","TLG",36.69,102.73,2013-08-21,2013,8,0.7223
"773","TLG",36.69,102.73,2013-09-08,2013,9,0.7453
"774","TLG",36.69,102.73,2013-09-21,2013,9,0.6663
"775","TLG",36.69,102.73,2013-10-08,2013,10,0.5833
"776","TLG",36.69,102.73,2013-10-21,2013,10,0.4943
"777","TLG",36.69,102.73,2013-11-08,2013,11,0.4643
"778","TLG",36.69,102.73,2013-11-21,2013,11,0.4203
"779","TLG",36.69,102.73,2013-12-08,2013,12,0.4293
"780","TLG",36.69,102.73,2013-12-21,2013,12,0.4153
"781","TLG",36.69,102.73,2014-01-08,2014,1,0.4333
"782","TLG",36.69,102.73,2014-01-21,2014,1,0.4133
"783","TLG",36.69,102.73,2014-02-08,2014,2,0.3543
"784","TLG",36.69,102.73,2014-02-21,2014,2,0.3233
"785","TLG",36.69,102.73,2014-03-08,2014,3,0.4103
"786","TLG",36.69,102.73,2014-03-21,2014,3,0.4363
"787","TLG",36.69,102.73,2014-04-08,2014,4,0.4193
"788","TLG",36.69,102.73,2014-04-21,2014,4,0.3623
"789","TLG",36.69,102.73,2014-05-08,2014,5,0.5093
"790","TLG",36.69,102.73,2014-05-21,2014,5,0.6443
"791","TLG",36.69,102.73,2014-06-08,2014,6,0.7425
"792","TLG",36.69,102.73,2014-06-21,2014,6,0.7523
"793","TLG",36.69,102.73,2014-07-08,2014,7,0.8333
"794","TLG",36.69,102.73,2014-07-21,2014,7,0.8193
"795","TLG",36.69,102.73,2014-08-08,2014,8,0.6275
"796","TLG",36.69,102.73,2014-08-21,2014,8,0.6193
"797","TLG",36.69,102.73,2014-09-08,2014,9,0.7003
"798","TLG",36.69,102.73,2014-09-21,2014,9,0.6383
"799","TLG",36.69,102.73,2014-10-08,2014,10,0.5483
"800","TLG",36.69,102.73,2014-10-21,2014,10,0.4763
"801","TLG",36.69,102.73,2014-11-08,2014,11,0.4203
"802","TLG",36.69,102.73,2014-11-21,2014,11,0.3923
"803","TLG",36.69,102.73,2014-12-08,2014,12,0.3733
"804","TLG",36.69,102.73,2014-12-21,2014,12,0.3673
"805","TLG",36.69,102.73,2015-01-08,2015,1,0.4253
"806","TLG",36.69,102.73,2015-01-21,2015,1,0.4363
"807","TLG",36.69,102.73,2015-02-08,2015,2,0.4293
"808","TLG",36.69,102.73,2015-02-21,2015,2,0.4043
"809","TLG",36.69,102.73,2015-03-08,2015,3,0.3843
"810","TLG",36.69,102.73,2015-03-21,2015,3,0.3013
"811","TLG",36.69,102.73,2015-04-08,2015,4,0.3743
"812","TLG",36.69,102.73,2015-04-21,2015,4,0.4663
"813","TLG",36.69,102.73,2015-05-08,2015,5,0.4283
"814","TLG",36.69,102.73,2015-05-21,2015,5,0.5015
"815","TLG",36.69,102.73,2015-06-08,2015,6,0.6253
"816","TLG",36.69,102.73,2015-06-21,2015,6,0.7705
"817","TLG",36.69,102.73,2015-07-08,2015,7,0.7093
"818","TLG",36.69,102.73,2015-07-21,2015,7,0.8265
"819","TLG",36.69,102.73,2015-08-08,2015,8,0.7213
"820","TLG",36.69,102.73,2015-08-21,2015,8,0.6545
"821","TLG",36.69,102.73,2015-09-08,2015,9,0.5843
"822","TLG",36.69,102.73,2015-09-21,2015,9,0.6063
"823","TLG",36.69,102.73,2015-10-08,2015,10,0.5243
"824","TLG",36.69,102.73,2015-10-21,2015,10,0.4323
"825","TLG",36.69,102.73,2015-11-08,2015,11,0.3943
"826","TLG",36.69,102.73,2015-11-21,2015,11,0.4043
"827","TLG",36.69,102.73,2015-12-08,2015,12,0.3153
"828","TLG",36.69,102.73,2015-12-21,2015,12,0.2953
"829","CLS",37.45,103.69,1981-07-08,1981,7,0.2084
"830","CLS",37.45,103.69,1981-07-21,1981,7,0.2133
"831","CLS",37.45,103.69,1981-08-08,1981,8,0.2884
"832","CLS",37.45,103.69,1981-08-21,1981,8,0.1983
"833","CLS",37.45,103.69,1981-09-08,1981,9,0.2664
"834","CLS",37.45,103.69,1981-09-21,1981,9,0.2835
"835","CLS",37.45,103.69,1981-10-08,1981,10,0.2063
"836","CLS",37.45,103.69,1981-10-21,1981,10,0.1387
"837","CLS",37.45,103.69,1981-11-08,1981,11,0.1355
"838","CLS",37.45,103.69,1981-11-21,1981,11,0.1371
"839","CLS",37.45,103.69,1981-12-08,1981,12,0.121
"840","CLS",37.45,103.69,1981-12-21,1981,12,0.1285
"841","CLS",37.45,103.69,1982-01-08,1982,1,0.1312
"842","CLS",37.45,103.69,1982-01-21,1982,1,0.1425
"843","CLS",37.45,103.69,1982-02-08,1982,2,0.1199
"844","CLS",37.45,103.69,1982-02-21,1982,2,0.113
"845","CLS",37.45,103.69,1982-03-08,1982,3,0.1194
"846","CLS",37.45,103.69,1982-03-21,1982,3,0.1237
"847","CLS",37.45,103.69,1982-04-08,1982,4,0.1269
"848","CLS",37.45,103.69,1982-04-21,1982,4,0.1457
"849","CLS",37.45,103.69,1982-05-08,1982,5,0.1934
"850","CLS",37.45,103.69,1982-05-21,1982,5,0.2149
"851","CLS",37.45,103.69,1982-06-08,1982,6,0.2675
"852","CLS",37.45,103.69,1982-06-21,1982,6,0.2723
"853","CLS",37.45,103.69,1982-07-08,1982,7,0.217
"854","CLS",37.45,103.69,1982-07-21,1982,7,0.1988
"855","CLS",37.45,103.69,1982-08-08,1982,8,0.2025
"856","CLS",37.45,103.69,1982-08-21,1982,8,0.2063
"857","CLS",37.45,103.69,1982-09-08,1982,9,0.1966
"858","CLS",37.45,103.69,1982-09-21,1982,9,0.1956
"859","CLS",37.45,103.69,1982-10-08,1982,10,0.1392
"860","CLS",37.45,103.69,1982-10-21,1982,10,0.136
"861","CLS",37.45,103.69,1982-11-08,1982,11,0.1489
"862","CLS",37.45,103.69,1982-11-21,1982,11,0.1285
"863","CLS",37.45,103.69,1982-12-08,1982,12,0.1221
"864","CLS",37.45,103.69,1982-12-21,1982,12,0.1215
"865","CLS",37.45,103.69,1983-01-08,1983,1,0.1333
"866","CLS",37.45,103.69,1983-01-21,1983,1,0.1183
"867","CLS",37.45,103.69,1983-02-08,1983,2,0.1044
"868","CLS",37.45,103.69,1983-02-21,1983,2,0.1349
"869","CLS",37.45,103.69,1983-03-08,1983,3,0.1451
"870","CLS",37.45,103.69,1983-03-21,1983,3,0.1409
"871","CLS",37.45,103.69,1983-04-08,1983,4,0.1425
"872","CLS",37.45,103.69,1983-04-21,1983,4,0.1409
